timestamp,name,lastTimeUsed,packageName,isSystemApp,startTime,endTime,isUpdatedSystemApp,totalTimeForeground
1557772034619,패키지 설치 프로그램,1557763319818,com.google.android.packageinstaller,True,1557714698212,1557763319818,False,8653
1557772034619,토스,1557761545014,viva.republica.toss,False,1557714698212,1557761545014,False,336565
1557772034619,Samsung Experience 홈,1557765328467,com.sec.android.app.launcher,True,1557714698212,1557765328467,False,444298
1557772034619,삼성 인터넷,1557765319423,com.sec.android.app.sbrowser,True,1557714698212,1557765319423,True,2235437
1557772034619,Evernote,1557756110496,com.evernote,False,1557714698212,1557756110496,False,4541
1557772034619,설정,1557752227958,com.android.settings,True,1557714698212,1557765329312,False,195902
1557772034619,카카오톡,1557764919571,com.kakao.talk,False,1557714698212,1557764919571,False,1042009
1557772034619,Google PDF 뷰어,1557744221921,com.google.android.apps.pdfviewer,False,1557714698212,1557744221921,False,6462
1557772034619,Samsung Pass 자동 완성,1557727589232,com.samsung.android.samsungpassautofill,True,1557714698212,1557764881456,True,1393
1557772034619,시스템 UI,1557763281651,com.android.systemui,True,1557714698212,1557763281651,False,29504
1557772034619,,1557763314563,nh.smart.banking,False,1557714698212,1557763314563,False,510805
1557772034619,CaptivePortalLogin,1557727630816,com.android.captiveportallogin,True,1557714698212,1557727630816,False,49602
1557772334619,YouTube,1557763986475,com.google.android.youtube,True,1557714698212,1557763986475,True,2446879
1557772334619,캘린더,1557762965373,com.samsung.android.calendar,True,1557714698212,1557771543315,True,326130
1557772334619,ABC Logger,1557729827511,kaist.iclab.abclogger,False,1557714698212,1557729827511,False,4420
1557772334619,전화,1557761499545,com.samsung.android.incallui,True,1557714698212,1557761499545,False,38675
1557772334619,Polar Beat,1557752217789,fi.polar.beat,False,1557714698212,1557752217789,False,29865
1557772334619,날씨,1557762172647,com.sec.android.daemonapp,True,1557714698212,1557762172647,False,4431
1557772334619,Google Play 스토어,1557756007403,com.android.vending,True,1557714698212,1557756106714,True,55390
1557772334619,카카오맵,1557762859164,net.daum.android.map,False,1557714698212,1557762859164,False,196703
1557772334619,메시지,1557763325913,com.samsung.android.messaging,True,1557714698212,1557763325913,False,49353
1557772334619,Gmail,1557745609929,com.google.android.gm,True,1557714698212,1557760245871,True,122039
1557772334619,Dropsync,1557748503776,com.ttxapps.dropsync,False,1557714698212,1557748503776,False,106186
1557772334619,The Day Before,1557742988692,com.aboutjsp.thedaybefore,False,1557714698212,1557742988692,False,5777
1557772334619,갤러리,1557731113430,com.sec.android.gallery3d,True,1557714698212,1557731113430,True,49238
1557772334619,KAIST 전자식복무관리시스템,1557744235299,m.kaist.ac.kr.krep,False,1557714698212,1557744235299,False,7517
1557772334619,Paco,1557752176682,com.pacoapp.paco,False,1557714698212,1557752176682,False,213841
1557772334619,시계,1557764768360,com.sec.android.app.clockpackage,True,1557714698212,1557764768360,True,26202
1557772334619,패키지 설치 프로그램,1557763319818,com.google.android.packageinstaller,True,1557714698212,1557763319818,False,8653
1557772334619,토스,1557761545014,viva.republica.toss,False,1557714698212,1557761545014,False,336565
1557772334619,Samsung Experience 홈,1557765328467,com.sec.android.app.launcher,True,1557714698212,1557765328467,False,444298
1557772334619,삼성 인터넷,1557765319423,com.sec.android.app.sbrowser,True,1557714698212,1557765319423,True,2235437
1557772334619,Evernote,1557756110496,com.evernote,False,1557714698212,1557756110496,False,4541
1557772334619,설정,1557752227958,com.android.settings,True,1557714698212,1557765329312,False,195902
1557772334619,카카오톡,1557764919571,com.kakao.talk,False,1557714698212,1557764919571,False,1042009
1557772334619,Google PDF 뷰어,1557744221921,com.google.android.apps.pdfviewer,False,1557714698212,1557744221921,False,6462
1557772334619,Samsung Pass 자동 완성,1557727589232,com.samsung.android.samsungpassautofill,True,1557714698212,1557764881456,True,1393
1557772334619,시스템 UI,1557763281651,com.android.systemui,True,1557714698212,1557763281651,False,29504
1557772334619,,1557763314563,nh.smart.banking,False,1557714698212,1557763314563,False,510805
1557772334619,CaptivePortalLogin,1557727630816,com.android.captiveportallogin,True,1557714698212,1557727630816,False,49602
1557772634619,YouTube,1557763986475,com.google.android.youtube,True,1557714698212,1557763986475,True,2446879
1557772634619,캘린더,1557762965373,com.samsung.android.calendar,True,1557714698212,1557771543315,True,326130
1557772634619,ABC Logger,1557729827511,kaist.iclab.abclogger,False,1557714698212,1557729827511,False,4420
1557772634619,전화,1557761499545,com.samsung.android.incallui,True,1557714698212,1557761499545,False,38675
1557772634619,Polar Beat,1557752217789,fi.polar.beat,False,1557714698212,1557752217789,False,29865
1557772634619,날씨,1557762172647,com.sec.android.daemonapp,True,1557714698212,1557762172647,False,4431
1557772634619,Google Play 스토어,1557756007403,com.android.vending,True,1557714698212,1557756106714,True,55390
1557772634619,카카오맵,1557762859164,net.daum.android.map,False,1557714698212,1557762859164,False,196703
1557772634619,메시지,1557763325913,com.samsung.android.messaging,True,1557714698212,1557763325913,False,49353
1557772634619,Gmail,1557745609929,com.google.android.gm,True,1557714698212,1557760245871,True,122039
1557772634619,Dropsync,1557748503776,com.ttxapps.dropsync,False,1557714698212,1557748503776,False,106186
1557772634619,The Day Before,1557742988692,com.aboutjsp.thedaybefore,False,1557714698212,1557742988692,False,5777
1557772634619,갤러리,1557731113430,com.sec.android.gallery3d,True,1557714698212,1557731113430,True,49238
1557772634619,KAIST 전자식복무관리시스템,1557744235299,m.kaist.ac.kr.krep,False,1557714698212,1557744235299,False,7517
1557772634619,Paco,1557752176682,com.pacoapp.paco,False,1557714698212,1557752176682,False,213841
1557772634619,시계,1557764768360,com.sec.android.app.clockpackage,True,1557714698212,1557764768360,True,26202
1557772634619,패키지 설치 프로그램,1557763319818,com.google.android.packageinstaller,True,1557714698212,1557763319818,False,8653
1557772634619,토스,1557761545014,viva.republica.toss,False,1557714698212,1557761545014,False,336565
1557772634619,Samsung Experience 홈,1557765328467,com.sec.android.app.launcher,True,1557714698212,1557765328467,False,444298
1557772634619,삼성 인터넷,1557765319423,com.sec.android.app.sbrowser,True,1557714698212,1557765319423,True,2235437
1557772634619,Evernote,1557756110496,com.evernote,False,1557714698212,1557756110496,False,4541
1557772634619,설정,1557752227958,com.android.settings,True,1557714698212,1557765329312,False,195902
1557772634619,카카오톡,1557764919571,com.kakao.talk,False,1557714698212,1557764919571,False,1042009
1557772634619,Google PDF 뷰어,1557744221921,com.google.android.apps.pdfviewer,False,1557714698212,1557744221921,False,6462
1557772634619,Samsung Pass 자동 완성,1557727589232,com.samsung.android.samsungpassautofill,True,1557714698212,1557764881456,True,1393
1557772634619,시스템 UI,1557763281651,com.android.systemui,True,1557714698212,1557763281651,False,29504
1557772634619,,1557763314563,nh.smart.banking,False,1557714698212,1557763314563,False,510805
1557772634619,CaptivePortalLogin,1557727630816,com.android.captiveportallogin,True,1557714698212,1557727630816,False,49602
1557772934619,YouTube,1557763986475,com.google.android.youtube,True,1557714698212,1557763986475,True,2446879
1557772934619,캘린더,1557762965373,com.samsung.android.calendar,True,1557714698212,1557771543315,True,326130
1557772934619,ABC Logger,1557729827511,kaist.iclab.abclogger,False,1557714698212,1557729827511,False,4420
1557772934619,전화,1557761499545,com.samsung.android.incallui,True,1557714698212,1557761499545,False,38675
1557772934619,Polar Beat,1557752217789,fi.polar.beat,False,1557714698212,1557752217789,False,29865
1557772934619,날씨,1557762172647,com.sec.android.daemonapp,True,1557714698212,1557762172647,False,4431
1557772934619,Google Play 스토어,1557756007403,com.android.vending,True,1557714698212,1557756106714,True,55390
1557772934619,카카오맵,1557762859164,net.daum.android.map,False,1557714698212,1557762859164,False,196703
1557772934619,메시지,1557763325913,com.samsung.android.messaging,True,1557714698212,1557763325913,False,49353
1557772934619,Gmail,1557745609929,com.google.android.gm,True,1557714698212,1557760245871,True,122039
1557772934619,Dropsync,1557748503776,com.ttxapps.dropsync,False,1557714698212,1557748503776,False,106186
1557772934619,The Day Before,1557742988692,com.aboutjsp.thedaybefore,False,1557714698212,1557742988692,False,5777
1557772934619,갤러리,1557731113430,com.sec.android.gallery3d,True,1557714698212,1557731113430,True,49238
1557772934619,KAIST 전자식복무관리시스템,1557744235299,m.kaist.ac.kr.krep,False,1557714698212,1557744235299,False,7517
1557772934619,Paco,1557752176682,com.pacoapp.paco,False,1557714698212,1557752176682,False,213841
1557772934619,시계,1557764768360,com.sec.android.app.clockpackage,True,1557714698212,1557764768360,True,26202
1557772934619,패키지 설치 프로그램,1557763319818,com.google.android.packageinstaller,True,1557714698212,1557763319818,False,8653
1557772934619,토스,1557761545014,viva.republica.toss,False,1557714698212,1557761545014,False,336565
1557772934619,Samsung Experience 홈,1557765328467,com.sec.android.app.launcher,True,1557714698212,1557765328467,False,444298
1557772934619,삼성 인터넷,1557765319423,com.sec.android.app.sbrowser,True,1557714698212,1557765319423,True,2235437
1557772934619,Evernote,1557756110496,com.evernote,False,1557714698212,1557756110496,False,4541
1557772934619,설정,1557752227958,com.android.settings,True,1557714698212,1557765329312,False,195902
1557772934619,카카오톡,1557764919571,com.kakao.talk,False,1557714698212,1557764919571,False,1042009
1557772934619,Google PDF 뷰어,1557744221921,com.google.android.apps.pdfviewer,False,1557714698212,1557744221921,False,6462
1557772934619,Samsung Pass 자동 완성,1557727589232,com.samsung.android.samsungpassautofill,True,1557714698212,1557764881456,True,1393
1557772934619,시스템 UI,1557763281651,com.android.systemui,True,1557714698212,1557763281651,False,29504
1557772934619,,1557763314563,nh.smart.banking,False,1557714698212,1557763314563,False,510805
1557772934619,CaptivePortalLogin,1557727630816,com.android.captiveportallogin,True,1557714698212,1557727630816,False,49602
1557773234619,YouTube,1557763986475,com.google.android.youtube,True,1557714698212,1557763986475,True,2446879
1557773234619,캘린더,1557762965373,com.samsung.android.calendar,True,1557714698212,1557771543315,True,326130
1557773234619,ABC Logger,1557729827511,kaist.iclab.abclogger,False,1557714698212,1557729827511,False,4420
1557773234619,전화,1557761499545,com.samsung.android.incallui,True,1557714698212,1557761499545,False,38675
1557773234619,Polar Beat,1557752217789,fi.polar.beat,False,1557714698212,1557752217789,False,29865
1557773234619,날씨,1557762172647,com.sec.android.daemonapp,True,1557714698212,1557762172647,False,4431
1557773234619,Google Play 스토어,1557756007403,com.android.vending,True,1557714698212,1557756106714,True,55390
1557773234619,카카오맵,1557762859164,net.daum.android.map,False,1557714698212,1557762859164,False,196703
1557773234619,메시지,1557763325913,com.samsung.android.messaging,True,1557714698212,1557763325913,False,49353
1557773234619,Gmail,1557745609929,com.google.android.gm,True,1557714698212,1557760245871,True,122039
1557773234619,Dropsync,1557748503776,com.ttxapps.dropsync,False,1557714698212,1557748503776,False,106186
1557773234619,The Day Before,1557742988692,com.aboutjsp.thedaybefore,False,1557714698212,1557742988692,False,5777
1557773234619,갤러리,1557731113430,com.sec.android.gallery3d,True,1557714698212,1557731113430,True,49238
1557773234619,KAIST 전자식복무관리시스템,1557744235299,m.kaist.ac.kr.krep,False,1557714698212,1557744235299,False,7517
1557773234619,Paco,1557752176682,com.pacoapp.paco,False,1557714698212,1557752176682,False,213841
1557773234619,시계,1557764768360,com.sec.android.app.clockpackage,True,1557714698212,1557764768360,True,26202
1557773234619,패키지 설치 프로그램,1557763319818,com.google.android.packageinstaller,True,1557714698212,1557763319818,False,8653
1557773234619,토스,1557761545014,viva.republica.toss,False,1557714698212,1557761545014,False,336565
1557773234619,Samsung Experience 홈,1557765328467,com.sec.android.app.launcher,True,1557714698212,1557765328467,False,444298
1557773234619,삼성 인터넷,1557765319423,com.sec.android.app.sbrowser,True,1557714698212,1557765319423,True,2235437
1557773234619,Evernote,1557756110496,com.evernote,False,1557714698212,1557756110496,False,4541
1557773234619,설정,1557752227958,com.android.settings,True,1557714698212,1557765329312,False,195902
1557773234619,카카오톡,1557764919571,com.kakao.talk,False,1557714698212,1557764919571,False,1042009
1557773234619,Google PDF 뷰어,1557744221921,com.google.android.apps.pdfviewer,False,1557714698212,1557744221921,False,6462
1557773234619,Samsung Pass 자동 완성,1557727589232,com.samsung.android.samsungpassautofill,True,1557714698212,1557764881456,True,1393
1557773234619,시스템 UI,1557763281651,com.android.systemui,True,1557714698212,1557763281651,False,29504
1557773234619,,1557763314563,nh.smart.banking,False,1557714698212,1557763314563,False,510805
